"Sample_ID","Centroid.X","Centroid.Y","Mass","Width","Depth","Orientation..0","Orientation..1","Orientation..2","Orientation..3","Orientation..4","Orientation..5","Orientation..6","Orientation..7","Orientation..8","Orientation..9","Leaf.weight","Leaf.Area","Leaf.Hue","Class"
560,0.0105988079233807,0.01379129803921,2.74405581916388e-05,0.0187330462740185,0.0302668349611615,1.4416082382908e-05,1.23592315777002e-05,9.61418053464601e-06,6.59624745114815e-06,5.20369449032724e-06,3.59142852302402e-06,3.77275920504275e-06,3.82782295744498e-06,4.63404302145024e-06,5.48779562035506e-06,0,0.857021634284049,0.00385776349845848,"E"
561,0.0125295394916979,0.01293125536967,1.72632372420816e-05,0.0169514853800273,0.0287836993005668,1.73090750620012e-05,1.28803584139269e-05,7.77745670626544e-06,5.27025423880711e-06,4.16164269701837e-06,3.33277514143522e-06,3.60470662704923e-06,4.26583533010923e-06,5.05380158745658e-06,5.8328666834847e-06,0,0.693876549823536,0.00462547415348085,"E"
562,0.0105058990562276,0.0143660283733246,2.31612205090946e-05,0.01549419874609,0.0271400540823947,1.85711689400814e-05,1.40904484744571e-05,9.00388876544999e-06,5.98366519424545e-06,4.48558189048927e-06,3.11402429123381e-06,3.35432605273195e-06,3.45203027900119e-06,3.53950813866497e-06,3.86203959676576e-06,0,0.709038022527338,0.00462135425725126,"E"
563,0.0111099942610956,0.01475064079452,1.93334363157799e-05,0.0133629023247892,0.0284921756106997,1.92868288403054e-05,1.50684656758677e-05,8.23521141429741e-06,5.23591658315121e-06,3.99464077978964e-06,3.00804149170234e-06,3.0925339575744e-06,3.29100894459312e-06,3.8382908704323e-06,4.40679650496293e-06,0,0.73113398667348,0.00408689875968128,"E"
564,0.0105800858210196,0.0158589753603454,2.35085693469634e-05,0.0160223504068956,0.0332371264352778,1.6944995403189e-05,1.28416523603464e-05,9.45190026910997e-06,6.26154544552657e-06,4.70709451130058e-06,3.59419682379207e-06,3.68405749648363e-06,3.86584799889392e-06,3.91095749777028e-06,4.17540368539798e-06,0,0.520651668296218,0.00468546516238397,"E"
565,0.0100897404135769,0.0154180229576477,1.7381335846957e-05,0.0132481263060633,0.0288044047856331,1.39613630869004e-05,1.42331741119374e-05,1.11369245638444e-05,6.56420875851057e-06,4.52475589242412e-06,3.1777311942385e-06,3.33453626951298e-06,3.76371319925813e-06,4.1826085339326e-06,4.60660426947256e-06,0,0.524970257578427,0.00494633600505978,"E"
566,0.00784139306791242,0.013806074258773,1.83747535232619e-05,0.0152818973371176,0.0274403233282485,1.42528572590632e-05,1.21326382159676e-05,9.44750088766906e-06,6.71389964329713e-06,5.0957845299735e-06,3.59305682490618e-06,3.97533040743669e-06,4.17305935862144e-06,4.65433791934924e-06,5.44182031976544e-06,0,0.639539385332789,0.00425835121727716,"E"
567,0.00928844137949727,0.0108956244523164,2.51272149314323e-05,0.0181873458899609,0.025533779792234,1.07790788440951e-05,1.1395441089991e-05,1.0610582006938e-05,8.52326259530947e-06,6.16324350137713e-06,4.08563186453915e-06,3.98151731546704e-06,4.30917876855432e-06,4.74065021525267e-06,4.89174959957678e-06,0,0.52730314636615,0.00400541308081586,"E"
568,0.0105813710117197,0.0138589615928269,2.66679408626182e-05,0.0188617223179168,0.0306284974819338,1.44280750878238e-05,1.23498060585753e-05,9.61658960724594e-06,6.59043977857898e-06,5.1999693824504e-06,0,3.77895813134289e-06,0,4.61499517534896e-06,0,0,0.862132607058777,0.00384272145282992,"E"
569,0.0124947420851202,0.0128095929657181,1.92571207194304e-05,0.0165911151775533,0.0285310737968164,1.73090815226896e-05,1.28753215778987e-05,7.77838197409975e-06,5.26923581201448e-06,4.15238480844265e-06,0,3.59846963131646e-06,0,5.04696562338778e-06,0,0,0.690859450516188,0.00464236673547274,"E"
570,0.0105384109074521,0.0144938110637998,2.01560649999466e-05,0.015258094855078,0.0269739857276905,1.85958073657282e-05,1.40866511874918e-05,9.01417598757185e-06,5.98805380787239e-06,4.48929657790098e-06,3.11053253230625e-06,3.35296458422704e-06,0,3.53669697505033e-06,0,6.9469767573769e-07,0.699647195909693,0.0046081007087048,"E"
571,0.0110587533605331,0.0145292753801462,2.11522475730009e-05,0.0134307498482445,0.0285028946707908,1.92890546516584e-05,1.50528390074101e-05,8.23794178457236e-06,5.22338083306229e-06,4.01484293554893e-06,3.01400693011367e-06,3.08838633457118e-06,0,3.84568745552541e-06,4.40910088662312e-06,6.9469767573769e-07,0.733427622055323,0.00406553359387029,"E"
572,0.0105517421558495,0.0157721659387852,2.07663430835984e-05,0.016570236330682,0.0332864034394048,1.69352519904077e-05,1.28425930504691e-05,9.46767761749342e-06,6.25476929492766e-06,4.71832805059633e-06,3.60226775191902e-06,3.68964724239191e-06,0,3.91540529963919e-06,4.19249963943975e-06,6.9469767573769e-07,0.519258514213498,0.00470848400182563,"E"
573,0.0100825989214703,0.0152554637015251,1.84082302400883e-05,0.0134365064535875,0.0282517359656069,1.39401911331858e-05,1.42259555083889e-05,1.11238300684148e-05,6.57714472393048e-06,4.52864091970592e-06,3.18780660303902e-06,3.32701116534986e-06,0,4.18704862465731e-06,4.60709041890604e-06,2.77879070295076e-06,0.524196504418707,0.00495154184227562,"E"
574,0.00785100768374463,0.0137779459498824,1.84008706823813e-05,0.0150948981513151,0.0269902570339093,1.42419204946145e-05,1.21358313938341e-05,9.42981242597966e-06,6.72834900760363e-06,5.10999728025165e-06,3.58968608231374e-06,3.97131116456394e-06,4.17582015665459e-06,4.65120038676654e-06,5.43720579045435e-06,2.08409302721307e-06,0.640072441517503,0.00426076502354705,"E"
575,0.00930346769022348,0.0107205606380305,2.21624491451516e-05,0.0184599681134739,0.0258462975098469,1.07762834501177e-05,1.14028099566469e-05,1.06109088621944e-05,8.51551977289477e-06,6.15696253128148e-06,4.07795024498969e-06,3.97141648073159e-06,4.30968860717855e-06,4.72852662929476e-06,4.90294388845385e-06,3.47348837868845e-06,0.529016610541682,0.0040230773816148,"E"
576,0.0105578902302798,0.0138998376040673,2.68063176926484e-05,0.018553312194827,0.0307153994789063,1.44216778253372e-05,1.2348494330424e-05,9.61479249382857e-06,6.58667333619043e-06,0,3.58306721126861e-06,3.785874402463e-06,3.82117803523701e-06,4.61088840056907e-06,5.48651765451077e-06,1.38939535147538e-06,0.858580535173706,0.00382758755705346,"E"
577,0.0125031618209502,0.0130909594183454,1.90785518080215e-05,0.0167707043011278,0.028850712964508,1.73172959753563e-05,1.28752618338986e-05,7.78491129861447e-06,5.26078842721704e-06,4.16673566461874e-06,3.34674391388965e-06,3.59443816176462e-06,4.24942837722226e-06,5.05065898358084e-06,5.81509972095794e-06,2.77879070295076e-06,0.692879521178182,0.00462806019614549,"E"
578,0.0105412174860621,0.0143345029927996,2.03369988011831e-05,0.0153824682611337,0.0274441694733014,1.85979564824578e-05,1.4077781287568e-05,9.00384402691967e-06,5.99113048493869e-06,4.48844932461565e-06,3.10614655853048e-06,3.35007485030528e-06,3.43587932220774e-06,3.53237692808399e-06,3.84687024778812e-06,2.08409302721307e-06,0.701645322878324,0.00462779763099075,"E"
579,0.0110476104098143,0.0146440672240851,2.0943394288995e-05,0.0132596991982267,0.0284484873451693,1.92797529971291e-05,1.50660137404212e-05,8.24515948501397e-06,5.22494932147457e-06,4.02261236488461e-06,3.01330299295884e-06,3.09537763304027e-06,3.30300713762056e-06,3.84280355706412e-06,4.4138195511158e-06,6.9469767573769e-07,0.731096817569037,0.00409044781449435,"E"
580,0.010539043082337,0.0158570996766209,2.07772424038423e-05,0.0162597803576721,0.0331350065994299,1.69376084743935e-05,1.28516818496306e-05,9.46878857801646e-06,6.25193444212228e-06,4.71520309204156e-06,3.60102424307945e-06,3.6821966792894e-06,3.86724670319425e-06,3.92592343926846e-06,4.18863406369287e-06,1.38939535147538e-06,0.519118990646015,0.00472715628672174,"E"
581,0.0100887678368309,0.0155269862880871,1.84635260215142e-05,0.0134755337145323,0.0281588720314994,1.39478248880654e-05,1.42288988035014e-05,1.11348524196172e-05,6.57473544292126e-06,4.53378765690639e-06,3.18301054922527e-06,3.33313964930568e-06,3.73958996140768e-06,4.20165367071294e-06,4.59865748382026e-06,0,0.524958939563894,0.00492571328488518,"E"
582,0.00787965006891529,0.0139173231445656,1.84567465363664e-05,0.0156106315770906,0.0270691836445262,1.42458622092267e-05,1.21512135287098e-05,9.43497111198015e-06,6.71855571552922e-06,5.09982919878118e-06,3.58539674098466e-06,3.9601395228311e-06,4.17127405506456e-06,4.6643727578055e-06,5.45042255267479e-06,0,0.642075216986162,0.00427903713132053,"E"
583,0.00939258350806711,0.0108898306737008,2.21631627386041e-05,0.0186008642993601,0.0258190763580222,1.07840314132952e-05,1.13869060343469e-05,1.06195465246852e-05,8.52320187873261e-06,6.1572679898495e-06,4.07351314146498e-06,3.97013365200357e-06,4.32020480165433e-06,4.72935700142657e-06,4.89844829138485e-06,0,0.531003697861139,0.00403502058306892,"E"
584,0.0105558686600434,0.0137866852466431,2.67572060404621e-05,0.0186936900667773,0.0306286823548793,1.44284334128849e-05,1.23532111887027e-05,9.62434889399555e-06,6.58503301603848e-06,5.1970747856449e-06,3.59461308663937e-06,3.77897049696152e-06,3.83581267541364e-06,4.59803871660048e-06,5.49566987957001e-06,0,0.865963649384191,0.00384300187866189,"E"
585,0.0123416168234341,0.0128135596894465,1.91404506213856e-05,0.0164368449915748,0.0286063727864812,1.73224313889847e-05,1.2889652635191e-05,7.78837360236058e-06,5.25809737683054e-06,4.14914098711556e-06,3.35366067129813e-06,3.5940637197174e-06,4.24942045766876e-06,5.03958848982959e-06,5.81468220765482e-06,0,0.692935854560056,0.00465921138124091,"E"
586,0.0104447239789021,0.014376094542646,2.01416730871378e-05,0.0156774859399078,0.0273441073944919,1.85885747987563e-05,1.40828310449729e-05,9.00127996726829e-06,5.98729360020583e-06,4.49688927614795e-06,3.11435267482513e-06,3.34983087248156e-06,3.42385070142211e-06,3.53602061739323e-06,3.85351829613563e-06,0,0.703461393900563,0.00460032392391012,"E"
587,0.0110885281029153,0.0148186586439515,2.11099333986322e-05,0.0132586579922973,0.0284567206241431,1.92810688239968e-05,1.50574732661352e-05,8.23106969622443e-06,5.21960195558535e-06,4.0128392190428e-06,3.01860589819682e-06,3.09364401499046e-06,3.29707421106045e-06,3.84229698351897e-06,4.41519838706261e-06,0,0.73400827260303,0.00408727731711754,"E"
588,0.0107197061598894,0.0158591490347644,2.05426402894248e-05,0.0161507278211041,0.0333895753045719,1.69221158131176e-05,1.28377643458646e-05,9.46212990079451e-06,6.2675031727937e-06,4.71797007288402e-06,3.612076118933e-06,3.69077515353824e-06,3.87834915303859e-06,3.9213874802645e-06,4.17193624088908e-06,0,0.519272406569208,0.00472049711418035,"E"
589,0.0101385359783207,0.0154323406767446,1.81661370616937e-05,0.0131765215380167,0.0286758788936904,1.39571392555621e-05,1.4228942569455e-05,1.11322768974541e-05,6.55489633616731e-06,4.53287607461628e-06,3.17201383236718e-06,3.3416958932289e-06,3.754272813603e-06,4.20343418085586e-06,4.59884220393224e-06,0,0.525700456945246,0.00494252370845645,"E"
590,0.00786918792191869,0.0138843527928751,1.82670259905178e-05,0.0153792953267574,0.027039230170326,1.42263434970408e-05,1.21385453692439e-05,9.43704353408641e-06,6.71365747168736e-06,5.10324488831325e-06,3.57495071097413e-06,3.96866978506125e-06,4.15567309042099e-06,4.64638877172485e-06,5.43258521727348e-06,0,0.642875748935068,0.00425856020526304,"E"
591,0.00926414085479997,0.0109231831091129,2.24788378085245e-05,0.0186156700157863,0.0257608741768773,1.07970846436828e-05,1.14059148384388e-05,1.06047124368059e-05,8.52373464238014e-06,6.1597340971286e-06,4.08870485970778e-06,3.96260250397066e-06,4.31122486161867e-06,4.72635639375576e-06,4.93448823422537e-06,0,0.530065355608158,0.00400756949464991,"E"
592,0.0104840994431629,0.0139504463297448,2.66212773250413e-05,0.0188294107619261,0.0304618705347226,1.44275476038786e-05,1.23527941616879e-05,9.61393864091532e-06,6.58844592677985e-06,5.19413329674629e-06,3.59226507796515e-06,3.7755225734573e-06,3.82496316499304e-06,4.61716610558564e-06,5.48604553797034e-06,0,0.863340586975117,0.00384279323524606,"E"
593,0.0125635727308323,0.0128417088392674,1.90026562258867e-05,0.0165373465847628,0.0287170131310039,1.73165204148711e-05,1.28823781084795e-05,7.78498021262391e-06,5.27053302098438e-06,4.15697856629323e-06,3.34940238295516e-06,3.59484796392354e-06,4.2522136286136e-06,5.04628377761905e-06,5.82774064827496e-06,0,0.689523254001204,0.00465398581461108,"E"
594,0.0105493454488682,0.0144103153501529,2.04838065516759e-05,0.015238169077842,0.0274413754756664,1.85992220132137e-05,1.40915582539941e-05,9.01524498835527e-06,5.99566533242637e-06,4.48173701673314e-06,3.11064215559948e-06,3.35736174263539e-06,3.43420690702317e-06,3.53715082104189e-06,3.8482367181163e-06,0,0.702237091367634,0.00461114767285681,"E"
595,0.0111448819783711,0.0148578395928631,2.1031350309069e-05,0.0133167927877677,0.0287079789559207,1.92823865960179e-05,1.505719983313e-05,8.22915267798823e-06,5.21806340864289e-06,4.01230506599992e-06,3.02469860522234e-06,3.09494226600688e-06,3.2915379568732e-06,3.8443463416624e-06,4.41333361009162e-06,0,0.729645276647583,0.00409646649661964,"E"
596,0.010485787558515,0.0157193828093827,2.0595587298009e-05,0.0160289504446868,0.0333782907466788,1.6938961120238e-05,1.28408092057774e-05,9.46217463932483e-06,6.25466321459258e-06,4.71081628462857e-06,3.60206628959306e-06,3.68894184637197e-06,3.87423418082613e-06,3.91425217096723e-06,4.18528666294233e-06,0,0.520981211754778,0.00470731372801504,"E"
597,0.0101033425940679,0.0153112548718636,1.80746042516966e-05,0.0131492867284356,0.0286172186080572,1.39475615281765e-05,1.4224754237168e-05,1.11239096112987e-05,6.57668997483194e-06,4.5286060458826e-06,3.18518773174103e-06,3.32700227321961e-06,3.75093235982921e-06,4.19609636718611e-06,4.6143913441292e-06,0,0.527659088127979,0.00491894277453669,"E"
598,0.0078013020650456,0.0137622179945037,1.85395876363935e-05,0.0154437151910397,0.0270773808270087,1.4241220656176e-05,1.21362887827838e-05,9.43667194029966e-06,6.72343200692453e-06,5.10080253969466e-06,3.59237782739792e-06,3.96440475815083e-06,4.17411696636298e-06,4.65684126242376e-06,5.4411973843596e-06,0,0.641087810112026,0.00427146902189779,"E"
599,0.00939211111364761,0.010907976176991,2.23147154826314e-05,0.0185740425292291,0.0259919798709459,1.07845054055194e-05,1.14014929487932e-05,1.06075619477322e-05,8.51821554722547e-06,6.16191586464902e-06,4.08422405969927e-06,0,4.30912979236818e-06,4.72447272100799e-06,4.89942857927508e-06,0,0.528353976637168,0.00402071777079469,"E"
600,0.0106226954225219,0.0138404063429535,2.66204460498025e-05,0.0188176844527281,0.0306207302756307,1.44220086403704e-05,1.23470088583839e-05,9.60182026518999e-06,6.59492446889447e-06,5.20299083105148e-06,3.58177639351732e-06,3.7543394351101e-06,3.84221243881184e-06,4.61836959983908e-06,5.48654710969222e-06,0,0.859689661694882,0.00384875951840976,"E"
601,0.0124742020492524,0.0129919591988272,1.91602210225394e-05,0.0169100682965552,0.0285955156413332,1.73160965798192e-05,1.28802121105964e-05,7.77908271564527e-06,5.27229991505285e-06,4.17419039590731e-06,3.35222750999309e-06,3.58941702590392e-06,4.25278703207515e-06,5.03320505182677e-06,5.82429501727307e-06,0,0.688228170875657,0.00464308256237829,"E"
602,0.0104544171928294,0.0143817682149805,2.03974080437909e-05,0.0156138242200399,0.0274849647815128,1.85951861670665e-05,1.40821451004879e-05,9.01427116115342e-06,5.9775018364663e-06,4.47940415246824e-06,3.12777513702736e-06,3.33773444920278e-06,3.43261667457363e-06,3.53654726770121e-06,3.85722582816127e-06,0,0.703313485818422,0.00461386010951127,"E"
603,0.0109878374685957,0.0149217619702459,2.11639297480556e-05,0.0129988093138876,0.0286077879759574,1.9286581180584e-05,1.50594389132087e-05,8.21999864671503e-06,5.2337384280587e-06,4.0155679915131e-06,3.02472111342703e-06,3.10018501042614e-06,3.290601295997e-06,3.83998732215645e-06,4.40622900643162e-06,0,0.729624705954707,0.00407539890664214,"E"
604,0.0105946538605301,0.0156636952254146,2.07443232513705e-05,0.0162512037730009,0,1.69506553830323e-05,1.28390356426112e-05,9.46716645894361e-06,6.26791755995728e-06,4.72721212235273e-06,3.59595392262331e-06,3.68415364264195e-06,3.87972771110633e-06,3.90337806824891e-06,4.17512587579746e-06,0,0.521758705722543,0.00470301382241841,"E"
605,0.0102950357895425,0.0153756416407486,1.82196652543535e-05,0.0131837688464732,0,1.39577885200099e-05,1.42388444427761e-05,1.11279974208321e-05,6.5853817542717e-06,4.51149883773848e-06,3.19259334790393e-06,3.3254394118585e-06,3.757813757126e-06,4.19255813298405e-06,4.60399491553272e-06,0,0.525203894966182,0.00493143427724655,"E"
606,0.00777584524385493,0.01380694910545,1.86431989464693e-05,0.0151594726414061,0,1.42087377043748e-05,1.21325482526186e-05,9.42915454728074e-06,6.72694384261492e-06,5.10282369311245e-06,3.58424666898248e-06,3.95181579421995e-06,4.17047341599327e-06,4.66536659230041e-06,5.44830247430798e-06,0,0.64258578671022,0.00427155536378781,"E"
607,0.00935105302909337,0.0108691841406792,2.24781022626254e-05,0.0185027012600109,0,1.07887821728205e-05,1.13938052159042e-05,1.06105601239612e-05,8.54540823728641e-06,6.16046325180906e-06,4.09634014292228e-06,3.98148577619257e-06,4.30717790030866e-06,4.71830665390791e-06,4.9030496214401e-06,0,0.529414444449043,0.0040459590474428,"E"
608,0.0107003595243177,0.013777407760646,2.68408728581466e-05,0.0185684440509711,0.030547356689203,1.44265624531047e-05,1.23545404232354e-05,9.62532841771835e-06,6.58707584402376e-06,5.18331115741412e-06,3.58814232513871e-06,3.77753080549832e-06,3.8152007869652e-06,4.62581849566718e-06,5.47987773412607e-06,0,0.861649822740837,0.00383838423710522,"E"
609,0.0126553998564467,0.0128015875059001,1.8976966583717e-05,0.0165662887041927,0.0286660907076439,1.73216167864901e-05,1.29031635324074e-05,7.79284127258302e-06,5.2780958472313e-06,4.14772137241519e-06,3.3476286113797e-06,3.58852677083247e-06,4.26810469900656e-06,5.05071817182281e-06,5.81438452970076e-06,0,0.693768736842977,0.00463640940001511,"E"
610,0.0105230261744071,0.0143862090281908,2.02921762124469e-05,0.0153560721253217,0.0272586287913752,1.86074953762434e-05,1.40887829367796e-05,9.02113470471994e-06,5.99515000569051e-06,4.48085148560587e-06,3.10793526610597e-06,3.3594428484626e-06,3.43549939204888e-06,3.53757097419618e-06,3.85715059240299e-06,0,0.702604363440145,0.00462757995233694,"E"
611,0.011039762556058,0.0147841471332553,2.1065576465748e-05,0.0134258916398297,0.0283490003579367,1.92768737531423e-05,1.50543641466874e-05,8.22336654104701e-06,5.2208977751599e-06,4.00856828720213e-06,3.00467769608665e-06,3.08104080975723e-06,3.2880462674154e-06,3.84894732436881e-06,4.40825689841687e-06,0,0.732268462712843,0.00407094251761526,"E"
612,0.0105862509641718,0.0157830525321678,2.06853861426074e-05,0.0163456255666462,0.0330981284760557,0,1.28446100357009e-05,9.45019617571139e-06,6.26194913434595e-06,4.71491124954798e-06,3.59468811398835e-06,3.6786030082128e-06,3.89002938293984e-06,3.90529696216883e-06,4.17573067959395e-06,0,0.520146522354794,0.0047077975814727,"E"
613,0.0101180901365107,0.0153975008936087,1.84578008790289e-05,0.0134654601188927,0.0282202520099044,1.39438227347555e-05,1.42157905530579e-05,1.11261911374054e-05,6.58077681178854e-06,4.52554020610003e-06,3.1899852444199e-06,3.3323374818995e-06,3.75656920623992e-06,4.19905466776848e-06,4.61160727372392e-06,0,0.528030304763363,0.00493352979666114,"E"
614,0.0079201265247875,0.0138700667867271,1.86053206251695e-05,0.015332302544164,0.0271972029351357,1.42339482135575e-05,1.21332801860897e-05,9.44557608881889e-06,6.73257096325816e-06,5.10459739521814e-06,3.57398035726066e-06,3.96568994885094e-06,4.16762258514135e-06,4.65659186595817e-06,5.43952858160294e-06,0,0.639662667007553,0.00428280990587839,"E"
615,0.00927928345097011,0.010938982083435,2.21867742621466e-05,0.0186503235852103,0.0257495269016781,1.07866403504165e-05,1.14036746468439e-05,1.06064336892371e-05,8.52412165845529e-06,6.16116003357782e-06,4.08420453869458e-06,3.97214480177483e-06,4.31940027227606e-06,4.7232119141963e-06,4.90133573280429e-06,0,0.527798313253341,0.00401445455369814,"E"
616,0.0105041127453591,0.0138488031607071,2.66277084193046e-05,0.0188458166936075,0.0304916794492834,1.44206484223213e-05,1.2347184894775e-05,9.59096957378334e-06,6.597920977849e-06,5.18338055771192e-06,3.5999662185193e-06,3.7729364918896e-06,3.82692026728513e-06,4.60945308570122e-06,5.49844783663575e-06,0,0.858569460998058,0.00385211302972105,"E"
617,0.0123593472170753,0.0128261946632045,1.93677604943009e-05,0.016682992099097,0.0285226333937306,1.7311317685038e-05,1.28839550027337e-05,7.78801895919712e-06,5.27375648766957e-06,4.14475035886536e-06,3.33577693009208e-06,3.60267276066398e-06,4.24988625246034e-06,5.05594431296762e-06,5.80585746307992e-06,0,0.691212975563743,0.00464044858210054,"E"
618,0.0105679641941091,0.0142934738562975,2.0064596310545e-05,0.0153453731350465,0.0272277886328496,1.85990697354832e-05,1.40989331645198e-05,9.02032510404864e-06,5.99008697955997e-06,4.4974928989584e-06,3.11512059363589e-06,3.35694290940669e-06,3.42812677402557e-06,3.54190449829743e-06,3.83953146154163e-06,0,0.701233867338938,0.00462248043443219,"E"
619,0.0111356237980224,0.0146831063643601,2.09711565616803e-05,0.0134738334002891,0.0284066798554974,1.92841152122444e-05,1.50538782056632e-05,8.23650549712777e-06,5.21697690147804e-06,4.01791405503383e-06,3.03189553420345e-06,3.10389059729829e-06,3.28283117196364e-06,3.84025568386859e-06,4.41837287756166e-06,0,0.73001886560606,0.00405802356325734,"E"
620,0.0106019554665569,0.0157697202347769,2.07058522834835e-05,0.0160477479981625,0.0331135214760031,1.69370978021321e-05,1.28425485898179e-05,9.46122213934162e-06,6.27645984045722e-06,4.70232659274269e-06,3.60384818913133e-06,3.68445785075415e-06,3.86263682835759e-06,3.90272394091743e-06,4.1773958699227e-06,0,0.517088970732318,0.00469207046667819,"E"
621,0.0101551297701476,0.0153930441926626,1.8102563749052e-05,0.0134380035896015,0.028073645291025,1.39349747178084e-05,1.42226420783547e-05,1.11221516093605e-05,6.56931179922724e-06,4.51757251004769e-06,3.19248705915954e-06,3.30780402507152e-06,3.74750229005526e-06,4.18633336393037e-06,4.61189869939889e-06,0,0.528299358602795,0.00495636363185947,"E"
622,0.00774085909486571,0.0138390511197807,1.83826652961513e-05,0.015145834920182,0.026929540394527,1.42376295554808e-05,1.21289495102489e-05,9.43505739343148e-06,6.72898757370717e-06,5.08633184816951e-06,3.60092497078159e-06,3.95868329756322e-06,4.16742376266655e-06,4.65266314219257e-06,5.44119175730843e-06,0,0.640465399828166,0.00427261881393681,"E"
623,0.0093549172710207,0.010755857247411,2.23517107042459e-05,0.0183165502167067,0.0256473748943809,1.08038681580771e-05,1.13920893821149e-05,1.06152300901468e-05,8.5203190917876e-06,6.16368970569425e-06,4.09458957424919e-06,3.97326486283742e-06,4.31242231200234e-06,4.72108231847132e-06,4.90254860547636e-06,0,0.525085823801865,0.00399790205400643,"E"
624,0.0106129392064624,0.0136348883094358,2.66960443013321e-05,0.0188788637468684,0.030707531597016,1.44179054780184e-05,1.23545807851704e-05,9.60790449690386e-06,6.58441529086522e-06,5.19935575599342e-06,3.58687123680141e-06,3.79076868652811e-06,3.81143024586036e-06,4.61009519476291e-06,5.49396898178073e-06,0,0.86224291115573,0.00382886671708305,"E"
625,0.0126117024834298,0.0129331327276159,1.88161048213651e-05,0.0167612901958857,0.0287890312580616,1.73063610171216e-05,1.2893186701207e-05,7.79202514175356e-06,5.27817608481285e-06,4.15291180609946e-06,3.34232591455103e-06,3.59549299071546e-06,4.25681815427816e-06,5.04226995338817e-06,5.81539927459571e-06,0,0.693844759624257,0.00465220772201608,"E"
626,0.0106279792583087,0.0143053951254513,2.0320771844464e-05,0.0152806653046836,0.027512677772345,1.8589968014945e-05,1.40982306167603e-05,9.00002200871706e-06,5.98706275216818e-06,4.49901685724967e-06,3.11637348089408e-06,3.34276107317511e-06,3.43908965910686e-06,3.52647630496581e-06,3.84796189571578e-06,0,0.701690560201573,0.00461528780285091,"E"
627,0.0111216552756591,0.0147967691786895,2.10610701703347e-05,0.0135053544528476,0.0283687110498253,1.92822739855246e-05,1.50735983107053e-05,8.2479925316054e-06,5.2263197515795e-06,4.01107871619294e-06,3.01828988022412e-06,3.11936769734628e-06,3.31264613734118e-06,3.84597825597247e-06,4.40933750065148e-06,0,0.73210017984257,0.00407712970074589,"E"
628,0.0105042854819361,0.0157366837548146,2.07096628391745e-05,0.0165078872073376,0.0333621496198575,1.69493929784159e-05,1.28485046498106e-05,9.46341613354114e-06,6.25299462024522e-06,4.69855438436343e-06,3.60526808171077e-06,3.68055747065372e-06,3.88005428848369e-06,3.91640031512015e-06,4.19358746653019e-06,0,0.516970922562494,0.00471458253319647,"E"
629,0.0100435093739319,0.0154137979105885,1.81797412568079e-05,0.0129921085032516,0.0284027458798174,1.393825306561e-05,1.42319267127909e-05,1.11193944237553e-05,6.57124125255183e-06,4.53390304619033e-06,3.19752264473189e-06,3.33198131040115e-06,3.75669675273318e-06,4.19100694254389e-06,4.60641600640243e-06,0,0.529929927491882,0.00491713469809531,"E"
630,0.0076625226021365,0.0137300608211775,1.86778317096979e-05,0.0150183129358506,0.0272512158530988,1.42303542646019e-05,1.21366204314542e-05,9.44018190030633e-06,6.72449017042421e-06,5.10927541989679e-06,3.59162519193602e-06,3.96285690225952e-06,4.18619484121382e-06,4.66588608722233e-06,5.4562232782672e-06,0,0.641637732514261,0.00426574227118738,"E"
631,0.00926191981601994,0.0107997336092841,2.22894945529835e-05,0.0188349308296575,0.0258132704360912,1.07674669029754e-05,1.13937611720716e-05,1.06084393508967e-05,8.51706714249771e-06,6.17179738332825e-06,4.08238977995625e-06,3.97369265766614e-06,4.30882391698155e-06,4.71434152798411e-06,4.90046701336078e-06,0,0.523695103731392,0.0039998603595149,"E"
632,0.0105892084311169,0.0138032222677759,2.6821236603114e-05,0.0189379162727033,0.0305105680706774,1.44348591579762e-05,1.23621083207754e-05,9.60207591393466e-06,6.58619496737092e-06,5.1902814760134e-06,3.58838623349266e-06,3.77740054968412e-06,3.82292825656127e-06,4.61106478430894e-06,5.48585150890951e-06,0,0.859293506871805,0.0038648042531498,"E"
633,0.0125101557453765,0.0131721167726688,1.92536080501028e-05,0.0164606429163976,0.0285547775414754,1.73151383138453e-05,1.28847718282608e-05,7.78830885653721e-06,5.26933404226583e-06,4.15743477425689e-06,3.3382031617246e-06,3.58996722646311e-06,4.24853888631825e-06,5.04903929594986e-06,5.81645167210469e-06,0,0.695486983595189,0.00463624426898819,"E"
634,0.0105485554664593,0.0143653467498591,2.06533571757373e-05,0.0155032375061779,0.0272985576518045,1.85826629910055e-05,1.40903258603174e-05,9.0098476042334e-06,6.00419545571699e-06,4.49343266892279e-06,3.10855201870249e-06,3.35671796629929e-06,3.43874363019457e-06,3.53439967930643e-06,3.86945014528216e-06,0,0.700120325319335,0.00462411229455585,"E"
635,0.0112330240523766,0.014814631564889,2.08328752525805e-05,0.0135288858638541,0.0287223383290903,1.92880249707635e-05,1.50593856298969e-05,8.23116278571298e-06,5.23471274154893e-06,4.00255373366513e-06,3.01980598843165e-06,3.11104910949793e-06,3.29219861436282e-06,3.83596655094881e-06,4.42867711977657e-06,0,0.728000170723343,0.00406636595214276,"E"
